pricePerServing,weightPerServing,vegetarian,vegan,glutenFree,dairyFree,sustainable,lowFodmap,ketogenic,whole30,readyInMinutes,aggregateLikes,spoonacularScore,healthScore,percentProtein,percentFat,percentCarbs,calories,Fat/g,Saturated Fat/g,Carbohydrates/g,Sugar/g,Cholesterol/mg,Sodium/mg,Protein/g,Vitamin B3/mg,Selenium/µg,Phosphorus/mg,Iron/mg,Vitamin B2/mg,Calcium/mg,Vitamin B1/mg,Folate/µg,Potassium/mg,Copper/mg,Zinc/mg,Manganese/mg,Magnesium/mg,Vitamin B12/µg,Vitamin B5/mg,Vitamin B6/mg,Vitamin E/mg,Fiber/g,Vitamin A/IU,Vitamin D/µg,Vitamin K/µg,Vitamin C/mg
5.3687000000000005,429,0,False,1,True,0,False,0,True,45,0,77.0,47.0,27.5,68.32,4.18,692.06,54.07,29.74,7.44,2.35,161.19,242.26,48.97,10.24,55.0,544.39,6.49,0.72,58.0,0.32,87.77,1201.84,0.29,18.25,0.26,67.36,10.0,3.1,1.13,3.53,2.29,472.47,0.23,35.82,66.84
5.5656,426,0,False,1,True,0,False,0,False,45,0,81.0,60.0,35.01,33.47,31.52,400.66,15.0,2.39,31.77,8.74,136.08,580.95,35.3,8.03,63.94,487.05,3.39,0.31,48.38,0.35,59.32,1271.32,0.36,1.54,0.33,111.47,6.5,2.45,0.94,1.7,4.78,431.78,0.4,14.26,28.91
3.9479,275,0,False,1,True,0,True,0,True,14,6,91.0,40.0,52.06,44.06,3.88,321.31,15.17,2.45,3.01,2.16,181.44,387.39,40.34,4.82,82.82,451.52,2.36,0.08,48.63,0.23,24.25,666.77,0.08,0.95,0.08,94.2,8.66,1.72,0.69,1.47,0.41,500.78,0.0,20.15,5.08
8.8773,582,0,False,1,False,0,False,0,False,80,0,85.0,95.0,72.38,22.37,5.25,509.41,12.78,3.37,6.74,3.28,227.05,454.08,93.03,18.32,190.72,815.73,3.66,0.38,93.94,0.24,141.66,1671.25,0.41,1.84,0.43,143.78,7.2,2.41,0.89,2.93,1.88,874.16,14.06,19.15,23.89
7.0932,377,0,False,1,True,0,False,0,True,45,0,74.0,42.0,54.57,43.53,1.9,457.53,21.48,3.59,2.11,0.29,272.16,434.84,60.61,7.23,124.48,682.44,3.07,0.11,60.62,0.35,35.46,934.33,0.12,1.41,0.1,139.02,13.0,2.6,1.05,1.95,0.48,322.05,0.0,8.15,6.4
5.4765,455,0,False,1,True,0,False,0,True,30,0,81.0,57.0,36.57,37.8,25.63,334.89,15.28,2.43,23.33,6.77,136.08,644.0,33.27,4.16,63.21,388.51,3.36,0.12,99.72,0.28,48.38,875.65,0.19,0.96,0.23,95.72,6.5,1.75,0.75,2.13,7.1,725.42,0.0,11.32,125.27
5.636,185,0,False,1,True,0,True,0,True,35,0,25.0,4.0,31.22,59.29,9.49,220.47,14.48,6.14,5.22,2.34,58.68,640.52,17.15,2.18,25.3,296.61,0.44,0.09,19.92,0.15,25.87,396.71,0.07,0.69,0.08,26.77,1.83,0.49,0.21,0.72,1.78,0.0,0.54,2.9,1.97
0.2335,19,0,False,0,False,0,False,0,False,45,0,4.0,0.0,36.57,18.69,44.74,21.28,0.44,0.16,2.37,1.15,8.21,35.56,1.94,0.31,3.92,23.13,0.0,0.0,0.0,0.02,0.0,38.29,0.0,0.0,0.05,5.22,0.37,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0
9.5094,530,0,False,1,True,0,False,0,False,25,0,86.0,81.0,70.38,13.56,16.06,401.33,6.22,2.04,16.56,7.49,170.1,1041.5,72.58,16.98,147.79,710.54,4.54,0.49,61.59,0.29,141.88,1437.04,0.54,2.3,0.48,123.58,5.38,2.83,0.84,2.45,3.63,725.76,10.77,44.7,5.55
5.586,431,1,True,1,True,0,False,0,False,14,1,57.0,14.0,19.12,1.93,78.95,442.22,0.39,0.07,36.31,13.25,0.0,3075.2,8.79,3.15,4.71,137.52,2.96,0.17,89.8,0.11,58.49,594.67,0.2,0.8,0.77,60.44,0.0,0.45,0.28,0.72,3.73,11190.91,0.0,112.01,14.59
4.0077,338,0,False,1,True,0,True,0,False,45,0,81.0,58.0,27.17,62.98,9.85,465.63,32.3,4.77,11.37,8.8,136.08,609.29,31.35,4.56,62.21,368.18,2.26,0.13,43.17,0.23,57.98,704.93,0.1,0.96,0.19,83.76,6.5,1.56,0.77,5.42,2.4,2906.0,0.0,40.05,106.8
4.097,420,0,False,1,False,0,False,0,False,40,0,67.0,29.0,31.84,47.72,20.44,405.42,21.27,7.04,20.5,11.05,143.6,432.63,31.93,5.29,62.57,404.53,2.2,0.16,91.9,0.29,49.45,1044.38,0.14,1.14,0.39,92.48,6.5,1.77,0.77,2.86,4.91,28743.23,0.0,46.31,12.13
18.0268,1360,0,False,0,False,0,False,0,False,45,18,92.0,77.0,56.44,34.43,9.13,1238.86,45.33,10.3,27.05,9.74,741.53,1089.56,167.21,22.05,332.62,1964.82,10.1,0.43,233.53,1.13,190.46,3352.76,0.67,4.69,0.77,451.79,34.64,7.44,3.08,4.39,8.4,3225.27,0.0,76.07,50.72
14.1849,768,0,False,1,True,0,False,0,False,30,0,68.0,44.0,70.8,25.72,3.48,746.52,20.49,3.8,6.23,1.55,544.31,3490.71,126.9,16.6,249.1,1429.07,7.4,0.31,131.65,0.73,87.4,1943.4,0.32,3.08,0.43,300.57,25.99,5.35,2.17,0.95,1.17,919.11,0.0,55.99,4.96
4.0376,772,0,False,1,True,0,False,0,True,30,0,89.0,94.0,19.16,40.94,39.9,336.65,16.55,2.18,36.3,21.99,45.36,251.02,17.44,5.33,22.73,311.14,2.59,0.47,85.95,0.35,170.42,1813.54,0.52,1.61,1.47,125.01,2.17,2.09,1.03,4.85,16.37,731.0,0.0,27.22,53.84
3.3273,235,0,False,1,True,0,True,0,True,45,0,66.0,27.0,33.51,62.0,4.49,307.94,21.26,3.17,3.46,1.49,113.4,735.23,25.85,3.3,52.01,292.86,1.57,0.06,43.02,0.17,22.71,483.28,0.11,0.66,0.08,65.63,5.41,1.12,0.48,3.25,1.46,630.04,0.0,15.79,11.6
12.7852,1219,0,False,0,True,0,False,0,False,45,1,88.0,100.0,46.31,22.94,30.75,1837.88,45.24,9.3,136.45,9.14,531.0,1255.85,205.48,59.24,438.76,2449.02,7.48,1.0,118.32,0.74,98.18,4075.95,1.07,10.41,2.0,412.31,48.51,9.1,4.23,1.49,8.61,6040.27,0.17,30.24,97.94
9.4444,568,0,False,0,True,0,False,0,False,35,1,68.0,28.0,27.23,57.83,14.94,531.5,34.74,24.17,20.2,4.4,136.08,1460.77,36.8,6.7,69.72,474.63,3.16,0.3,80.84,0.3,49.13,758.64,0.36,2.35,0.55,106.55,6.55,2.3,0.77,1.19,4.13,368.88,0.23,54.95,3.59
3.6196,287,0,False,1,True,0,False,0,False,45,0,65.0,27.0,34.68,13.58,51.74,406.3,5.22,1.02,44.69,1.52,113.4,551.45,29.96,4.16,60.06,360.57,2.15,0.09,60.74,0.2,29.4,518.75,0.22,1.27,0.63,81.95,5.42,1.6,0.56,0.18,1.28,318.98,0.0,27.0,4.31
10.9204,542,0,False,1,False,0,True,0,False,45,0,80.0,68.0,45.88,49.28,4.84,847.64,45.42,14.94,10.05,8.51,303.75,564.99,95.13,20.65,57.68,1128.7,6.9,1.53,226.64,1.66,89.4,1803.2,0.89,3.07,3.88,108.86,35.37,9.02,0.96,1.51,1.53,897.34,17.97,1.81,45.1
4.4563,356,0,False,1,True,0,False,0,True,45,0,84.0,69.0,34.95,51.02,14.03,388.3,22.21,3.39,13.74,5.01,136.08,391.07,34.24,5.49,63.13,431.58,3.05,0.16,93.5,0.29,44.6,903.52,0.26,1.26,0.38,97.82,6.56,1.59,0.75,2.79,4.09,14699.25,0.0,20.7,14.64
8.4632,289,0,False,1,True,0,False,0,False,19,1,79.0,46.0,41.69,49.42,8.89,334.18,18.34,2.82,7.43,2.23,136.08,1939.35,34.81,7.02,65.66,444.52,2.65,0.23,42.61,0.2,36.49,729.48,0.2,1.46,0.34,96.07,6.5,2.26,0.75,2.11,2.09,310.12,0.23,34.53,2.68
23.535500000000003,1151,0,False,1,False,0,False,0,False,57,97,92.0,76.0,38.87,39.64,21.49,1237.64,51.98,17.69,63.41,8.35,530.17,986.84,114.71,16.04,221.07,1406.9,9.05,0.33,233.23,0.84,126.05,3286.68,0.57,3.54,0.89,331.28,22.96,5.57,2.68,3.06,12.02,1904.22,0.35,38.09,84.69
8.0689,663,0,False,1,False,0,False,0,False,70,13,88.0,41.0,48.18,43.46,8.36,692.69,33.0,9.36,14.3,0.67,381.5,474.67,82.33,10.73,165.75,987.32,5.28,0.21,160.98,0.48,90.99,1922.74,0.27,2.2,0.44,213.04,17.21,3.83,1.5,2.32,5.78,997.99,0.0,10.72,39.4
5.8216,573,0,False,0,False,0,False,0,False,1486,1,73.0,39.0,11.48,73.29,15.23,1557.09,122.64,60.9,57.38,5.84,306.96,422.21,43.21,4.71,66.68,417.36,3.62,0.35,109.98,0.45,133.7,1086.05,3.39,1.13,0.41,83.19,5.3,1.72,1.02,10.34,4.23,5350.12,19.05,31.89,100.0
7.4224,379,0,False,1,True,0,False,0,True,45,23,90.0,41.0,54.43,43.5,2.07,457.58,21.5,3.6,2.31,0.58,272.16,429.37,60.55,7.19,124.41,678.67,3.12,0.11,58.94,0.35,35.52,906.49,0.12,1.41,0.11,139.22,13.0,2.59,1.05,1.97,0.0,343.98,0.0,8.36,10.38
0.4625,18,0,False,1,True,0,False,0,False,99,29,32.0,3.0,40.82,49.84,9.34,21.88,1.21,0.19,0.51,0.1,9.07,43.26,2.24,0.29,4.38,24.74,0.0,0.0,0.0,0.0,0.0,41.29,0.0,0.0,0.02,5.7,0.43,0.0,0.04,0.0,0.0,0.0,0.0,1.14,1.97
0.8908,65,0,False,0,False,0,False,0,False,17,0,23.0,3.0,40.82,52.36,6.82,120.22,6.71,2.76,1.97,0.14,30.72,250.74,11.76,0.97,21.0,118.3,0.27,0.03,17.87,0.08,6.45,232.7,0.03,0.41,0.03,17.73,1.42,0.43,0.22,0.7,0.0,151.17,4.6,3.89,1.6
4.9961,439,0,False,1,False,0,False,0,False,22,5,86.0,44.0,31.66,50.19,18.15,453.31,25.5,7.21,20.76,12.37,161.11,770.15,36.2,4.48,66.8,483.07,2.2,0.37,212.31,0.3,65.66,770.25,0.15,1.73,0.16,95.03,6.97,2.03,0.77,2.58,2.97,2641.33,0.0,9.11,60.59
2.8924000000000003,195,0,False,1,True,0,False,0,False,45,0,65.0,26.0,60.62,17.97,21.41,209.74,3.99,0.87,10.69,7.29,136.08,559.53,30.28,3.59,62.55,341.5,1.54,0.06,31.38,0.17,17.02,453.14,0.07,0.7,0.07,69.22,6.5,1.29,0.52,0.0,0.0,172.37,0.0,0.0,1.55
1.4965000000000002,88,0,False,1,True,0,True,0,False,15,0,47.0,10.0,52.34,36.82,10.84,72.27,2.66,0.51,1.76,1.0,36.6,151.52,8.52,1.15,16.58,98.75,0.53,0.02,17.64,0.06,8.67,194.98,0.03,0.25,0.05,22.41,1.73,0.37,0.17,0.21,0.47,411.9,0.0,2.53,4.08
18.3051,1850,0,False,0,False,0,False,0,False,36,0,74.0,68.0,25.06,35.17,39.77,2996.99,115.47,25.99,293.75,78.08,627.11,4407.07,185.16,49.25,255.31,1996.05,16.34,1.13,704.94,1.38,179.3,5222.46,1.09,18.85,1.83,302.44,12.9,8.28,3.84,8.89,19.07,2660.14,1.27,72.18,26.28
4.5169,413,0,False,1,True,0,False,0,True,45,0,85.0,72.0,49.98,29.73,20.29,261.52,8.57,1.53,13.15,4.45,136.08,629.46,32.4,5.23,62.74,392.94,2.8,0.15,74.53,0.25,69.94,854.54,0.19,1.12,0.38,93.23,6.52,1.66,0.92,1.86,3.45,2284.08,0.0,15.8,215.84
2.4903,210,0,False,1,True,0,False,0,False,39,141,93.0,30.0,28.33,10.71,60.96,338.07,3.95,0.8,50.6,1.47,77.71,1128.69,23.51,3.83,44.62,292.07,2.05,0.1,48.7,0.17,23.99,444.62,0.22,1.18,0.79,67.49,3.71,1.44,0.51,0.24,1.55,271.47,0.0,13.16,26.68
9.673,568,0,False,1,True,0,False,0,True,30,0,80.0,60.0,56.56,37.94,5.5,589.61,24.32,4.18,7.94,1.02,362.87,538.38,81.56,9.96,166.12,934.05,4.52,0.16,106.31,0.47,63.61,1464.11,0.2,1.97,0.2,195.6,17.33,3.61,1.42,2.0,2.68,558.53,0.0,11.32,26.64
2.5288,117,0,False,1,True,0,False,0,False,41,12,60.0,13.0,51.41,34.5,14.09,109.45,3.48,0.54,3.2,1.31,29.99,295.46,11.68,4.16,28.15,158.15,0.34,0.03,16.64,0.05,14.84,368.07,0.04,0.29,0.07,20.67,0.67,0.28,0.37,0.81,0.54,97.81,2.88,1.33,8.3
3.287,240,0,False,1,True,0,False,0,False,45,0,72.0,35.0,30.36,52.01,17.63,392.25,22.75,3.48,17.36,8.04,113.4,1120.55,29.88,3.74,56.75,380.05,3.42,0.14,131.6,0.25,40.59,520.04,0.49,1.88,0.47,101.94,5.43,1.17,0.55,2.17,2.86,388.4,0.0,64.85,4.53
6.8355,671,0,False,1,False,0,False,0,False,30,0,75.0,44.0,24.09,58.61,17.3,618.07,41.24,22.84,27.39,5.08,229.19,904.98,38.15,6.61,70.04,602.21,5.38,0.32,287.45,0.27,102.6,1913.05,0.42,1.9,0.88,188.4,6.76,2.21,0.77,2.58,9.65,6154.16,0.67,625.87,59.05
5.4773000000000005,326,0,False,1,True,0,False,0,True,55,48,92.0,39.0,48.69,42.41,8.9,343.39,16.05,2.66,7.58,2.39,181.44,3655.29,41.46,5.04,83.15,474.26,3.23,0.1,76.54,0.27,52.71,767.51,0.13,1.16,0.25,105.69,8.66,1.87,0.76,1.67,2.12,1435.99,0.0,241.81,36.25
5.479400000000001,369,0,False,1,False,0,False,0,False,45,0,76.0,46.0,32.9,48.75,18.35,597.08,31.93,11.44,27.04,2.49,117.78,795.71,48.49,4.64,89.51,545.63,1.91,0.19,110.02,0.23,39.46,1181.86,7.06,2.07,0.79,97.65,6.14,2.82,1.15,3.59,2.58,1166.53,20.76,65.77,11.61
13.0372,670,0,False,1,False,0,False,0,False,45,3,86.0,72.0,16.57,51.45,31.98,1133.86,66.99,17.37,93.7,52.72,181.23,1227.67,48.54,14.69,70.05,808.8,12.61,0.67,222.99,0.86,134.08,4744.32,1.75,3.35,6.21,313.56,6.58,4.02,1.15,8.95,17.09,7085.55,0.32,70.01,76.28
1.2268,116,0,False,0,True,0,False,0,False,45,1,22.0,2.0,30.91,50.02,19.07,155.4,8.49,2.78,7.28,5.98,328.36,520.89,11.81,0.35,27.98,182.08,1.59,0.41,54.14,0.04,42.43,140.9,0.07,1.16,0.03,11.26,0.83,1.36,0.15,0.95,0.0,475.79,1.82,0.0,0.0
5.1289,293,0,False,1,True,0,False,0,True,30,0,80.0,55.0,41.9,52.8,5.3,393.74,22.98,3.61,5.19,1.11,181.44,160.96,41.03,4.97,83.12,463.67,2.92,0.1,76.88,0.25,38.8,693.34,0.11,1.05,0.17,101.49,8.66,1.79,0.74,2.81,1.83,511.28,0.0,42.64,19.56
2.2129,541,1,True,1,True,0,True,0,True,40,0,51.0,15.0,3.43,76.55,20.02,534.8,48.0,6.05,28.24,16.36,0.0,3054.47,4.84,3.06,1.69,111.35,1.4,0.17,60.7,0.19,101.81,1064.53,0.41,0.75,1.07,67.95,0.0,1.3,0.4,10.71,14.86,238.52,0.0,33.37,10.1
1.6153,143,0,False,1,True,0,False,0,False,45,0,88.0,81.0,12.09,56.85,31.06,401.35,26.78,2.73,32.92,4.73,0.8,209.08,12.82,1.79,5.12,236.04,6.99,0.25,206.34,0.19,193.49,718.25,0.62,2.25,2.41,108.77,0.0,0.36,0.55,4.46,8.26,562.64,0.0,3.8,14.37
4.0018,336,0,False,1,True,0,False,0,True,45,0,85.0,70.0,50.42,27.55,22.03,256.2,7.78,1.42,14.0,4.79,136.08,445.0,32.04,4.63,63.01,396.11,2.38,0.13,85.11,0.27,51.73,885.58,0.15,1.06,0.36,98.3,6.5,1.67,0.75,1.29,3.24,9388.93,0.0,16.82,20.76
4.2384,583,0,False,1,True,0,False,0,False,20,6,96.0,100.0,34.74,20.72,44.54,696.7,15.96,2.56,77.2,6.24,136.08,1794.61,60.22,6.73,72.53,868.36,11.03,0.31,113.18,1.19,568.5,1621.96,0.68,6.27,2.01,216.79,6.5,3.78,1.2,2.12,35.62,715.37,0.0,14.77,12.71
3.4221,348,0,False,1,True,0,False,0,False,45,0,80.0,53.0,52.04,28.31,19.65,259.64,7.82,1.39,12.21,4.17,136.08,432.92,32.33,4.8,63.06,399.85,2.92,0.12,90.24,0.24,51.15,944.62,0.22,1.06,0.32,96.62,6.5,1.66,0.68,1.32,3.72,585.06,0.0,41.24,18.28
1.8486,233,0,False,1,True,0,False,0,False,45,0,17.0,2.0,7.94,46.37,45.69,317.87,14.88,2.17,32.98,22.46,11.69,549.56,5.73,0.68,2.86,106.38,1.49,0.05,46.48,0.06,31.49,424.05,0.11,0.49,0.33,27.93,0.61,0.4,0.34,2.15,2.97,0.0,0.0,9.62,7.07
4.4005,385,0,False,1,False,0,False,0,False,15,0,60.0,18.0,38.46,56.27,5.27,373.24,20.61,11.15,4.34,2.24,197.21,433.66,31.69,3.74,62.6,395.71,2.05,0.13,77.49,0.21,32.32,665.42,0.12,1.01,0.09,90.22,6.58,1.57,0.58,0.53,0.68,922.9,0.31,19.25,3.8
1.4008,93,0,False,1,True,0,False,0,True,15,3,51.0,11.0,37.68,55.96,6.36,163.3,10.23,6.37,2.62,0.31,53.72,265.94,15.5,1.2,10.87,172.68,1.7,0.08,72.92,0.08,14.49,350.11,0.1,0.67,0.76,29.71,1.58,0.66,0.16,0.83,0.94,1016.59,0.0,7.73,2.9
3.1804,378,0,False,0,True,0,False,0,False,30,96,98.0,74.0,29.82,26.84,43.34,521.52,15.38,2.46,55.91,4.57,136.08,397.72,38.46,8.51,84.2,440.74,5.82,0.42,77.2,0.74,144.55,812.54,0.34,1.43,0.71,103.76,6.5,1.85,0.72,2.8,3.72,478.6,0.0,30.69,11.25
36.4592,1019,0,False,0,True,0,False,0,False,20,0,61.0,48.0,50.19,20.32,29.49,407.42,8.94,1.93,29.2,6.11,138.55,4257.98,49.7,16.88,79.01,625.8,4.45,0.56,270.18,0.36,84.52,1261.8,0.61,1.9,0.28,89.42,7.25,1.91,0.65,1.17,1.27,305.89,0.0,26.3,3.1
7.7439,186,0,False,1,True,0,False,0,False,45,0,43.0,11.0,31.69,4.59,63.72,228.66,1.16,0.41,36.16,26.95,41.58,1229.18,17.98,0.26,7.66,140.85,2.37,0.54,62.57,0.06,7.96,474.55,0.14,2.21,1.03,35.69,0.0,0.25,0.08,0.0,1.04,3666.03,0.0,4.53,7.75
4.5246,272,0,False,0,True,0,False,0,False,25,0,59.0,21.0,63.56,18.94,17.5,264.75,4.1,0.89,8.52,0.71,136.08,314.0,30.95,3.71,63.74,350.69,1.75,0.06,41.02,0.18,18.94,515.94,0.1,0.77,0.05,77.19,6.5,1.37,0.54,0.0,1.11,169.84,0.0,0.0,10.1
1.1925,101,0,False,1,True,0,True,0,True,14,0,59.0,16.0,57.84,29.82,12.34,73.23,2.44,0.45,2.27,1.09,45.36,262.01,10.63,1.37,20.82,126.69,0.72,0.05,22.59,0.08,14.96,243.65,0.05,0.34,0.1,30.57,2.17,0.51,0.23,0.24,0.82,470.33,0.0,3.01,11.28
0.5700999999999999,40,1,True,1,True,0,False,0,True,5,2,29.0,3.0,1.18,92.63,6.19,170.4,18.13,2.51,2.73,0.44,0.0,130.44,0.52,0.0,0.75,10.17,0.37,0.0,0.0,0.02,5.67,45.85,0.03,0.0,0.07,4.87,0.0,0.0,0.04,2.67,0.49,62.77,0.0,22.85,6.92
3.6492,357,0,False,1,True,0,False,0,True,41,0,85.0,72.0,30.35,37.68,31.97,438.39,18.2,2.83,34.74,7.12,136.0,212.36,32.97,4.58,63.07,421.49,2.73,0.16,88.8,0.31,34.18,1026.48,0.32,1.23,0.53,114.41,6.49,2.64,0.87,2.45,5.51,24274.5,0.0,11.63,4.31
3.5672,448,0,False,0,False,0,False,0,False,45,2,50.0,12.0,20.46,49.58,29.96,701.6,38.74,18.65,52.67,22.94,203.42,28829.18,35.97,4.58,69.85,477.99,2.99,0.25,185.87,0.27,40.64,650.88,0.3,1.96,0.18,131.54,6.95,2.01,0.62,2.3,2.18,959.48,1.2,10.04,0.0
5.1962,286,0,False,1,True,0,False,0,True,45,0,66.0,28.0,42.33,50.37,7.3,373.98,21.01,7.17,6.85,2.11,137.21,14924.98,39.73,3.91,75.67,496.24,2.65,0.13,81.01,0.31,54.11,712.87,0.83,4.47,0.43,109.47,10.52,1.39,0.79,0.54,2.74,288.07,0.0,17.27,8.17
4.9291,264,0,False,1,False,0,False,0,False,45,0,72.0,37.0,40.17,49.62,10.21,323.91,17.92,3.91,8.29,2.36,143.6,331.32,32.63,4.5,62.61,380.4,4.51,0.18,138.82,0.23,83.24,816.75,0.16,1.2,0.57,103.56,6.5,1.42,0.67,0.93,2.16,2236.16,0.0,208.16,36.43
7.4466,553,0,False,1,False,0,False,0,False,30,0,72.0,39.0,30.16,44.01,25.83,617.59,27.0,8.06,35.67,2.56,116.13,2538.34,41.63,15.77,66.48,602.3,4.75,0.86,91.08,0.58,150.14,1476.42,0.83,2.9,1.23,158.57,5.48,3.34,1.72,2.25,4.56,771.72,0.16,64.66,24.73
19.3428,1168,0,False,1,True,0,False,0,True,45,0,81.0,100.0,66.73,26.52,6.75,1011.29,28.69,5.64,16.45,8.63,720.0,836.7,162.45,20.65,329.57,1857.74,8.93,0.39,183.22,1.02,147.14,2891.64,0.41,4.2,0.53,393.09,34.38,7.22,3.17,3.47,4.56,4550.69,0.0,29.07,127.16
6.3912,805,0,False,1,True,0,False,0,True,105,0,73.0,39.0,73.43,20.0,6.57,383.98,8.2,1.75,6.06,2.34,272.16,132205.84,67.72,7.51,137.04,704.19,4.53,0.39,167.32,0.37,51.94,1191.87,0.26,1.83,0.48,155.71,13.05,2.82,1.07,0.0,1.88,718.68,0.0,33.9,22.27
2.5159,164,0,False,1,False,0,False,0,False,40,0,44.0,11.0,47.98,50.88,1.14,230.71,12.73,4.85,0.64,0.04,136.01,348.92,27.0,3.2,55.45,304.17,1.39,0.05,28.3,0.16,15.03,402.07,0.05,0.64,0.06,61.72,5.79,1.16,0.47,0.7,0.0,408.85,0.0,13.78,1.22
3.5798,370,0,False,1,True,0,False,0,False,38,0,81.0,56.0,47.29,31.39,21.32,286.55,9.7,1.66,14.82,7.34,136.0,595.19,32.87,5.05,63.32,395.05,3.36,0.13,92.97,0.29,46.53,874.95,0.3,1.15,0.36,100.51,6.49,1.68,0.77,2.35,3.63,749.42,0.0,70.6,19.77
3.3194,226,0,False,1,False,0,False,0,False,30,0,61.0,23.0,55.33,42.69,1.98,304.46,14.05,7.76,1.46,0.25,103.53,323.22,40.98,0.63,76.09,400.09,0.41,0.0,70.14,0.1,11.9,859.48,0.07,0.76,0.05,66.1,5.98,1.53,0.82,2.27,0.0,594.96,20.45,2.19,6.53
2.9975,206,0,False,1,True,0,False,0,False,197,25,58.0,10.0,38.64,14.4,46.96,272.62,4.04,0.84,29.62,19.69,90.72,1841.87,24.37,3.15,43.57,281.38,2.01,0.11,47.34,0.15,19.05,398.61,0.16,1.12,0.29,64.8,4.35,1.0,0.42,0.0,1.42,151.91,0.0,12.92,0.0
2.7430000000000003,183,0,False,1,True,0,False,0,False,50,0,66.0,27.0,69.19,28.85,1.96,186.27,5.73,2.29,0.88,0.32,136.08,640.36,30.94,3.86,62.16,346.97,1.64,0.06,29.26,0.18,18.54,461.7,0.07,0.72,0.07,71.72,6.5,1.31,0.53,0.0,0.0,183.0,0.0,6.64,0.0
3.6803,217,0,False,1,False,0,False,0,False,28,1,73.0,32.0,45.82,46.67,7.51,232.41,12.04,6.55,4.36,1.61,126.69,216.8,26.61,3.15,53.05,327.45,1.66,0.11,75.23,0.18,34.78,488.56,0.09,0.81,0.14,68.7,5.49,1.26,0.52,0.32,0.99,1016.71,0.0,36.83,21.68
4.5249,577,0,False,1,True,0,False,0,True,45,0,88.0,90.0,31.98,25.2,42.82,450.64,12.73,2.09,48.66,5.67,136.08,369.42,36.34,6.42,63.91,512.15,4.01,0.19,113.6,0.38,93.03,1734.34,0.35,1.61,0.61,137.19,6.5,2.22,1.37,1.68,6.98,1202.12,0.0,9.99,65.71
30.257,1930,0,False,1,False,0,False,0,False,20,0,69.0,70.0,69.15,27.78,3.07,1942.49,57.49,18.78,14.3,6.82,1480.31,1886.35,322.04,40.03,659.87,3643.05,16.1,0.68,300.2,1.84,189.64,4890.29,0.68,7.81,0.51,741.83,68.79,14.19,5.68,0.72,2.0,2542.18,0.43,54.17,37.31
3.8332,230,0,False,0,True,0,False,0,False,40,0,65.0,26.0,65.44,26.47,8.09,212.0,5.82,2.07,4.0,1.89,136.08,1173.19,32.38,4.31,62.43,363.04,2.01,0.09,39.06,0.19,27.81,526.91,0.09,0.81,0.13,78.55,6.5,1.37,0.58,0.38,0.78,361.68,0.0,27.14,10.7
3.8119,270,0,False,1,True,0,False,0,True,45,0,73.0,39.0,56.63,31.24,12.13,223.92,7.62,1.37,6.65,4.7,136.08,414.52,31.08,3.87,62.49,357.64,1.8,0.08,38.15,0.22,23.97,589.22,0.11,0.78,0.11,77.91,6.5,1.58,0.58,0.69,0.91,670.22,0.0,8.26,16.24
6.603300000000001,339,0,False,0,True,0,False,0,False,45,0,79.0,53.0,43.28,26.07,30.65,342.44,9.71,1.52,25.68,1.53,83.35,993.33,36.26,12.76,79.4,473.65,0.98,0.1,34.78,0.16,39.48,935.7,0.16,0.98,0.35,59.8,2.01,1.1,1.03,2.29,2.16,564.77,7.99,18.91,12.63
5.9593,414,0,False,1,True,0,False,0,True,45,2,89.0,70.0,53.11,43.94,2.95,544.9,25.96,3.93,3.93,1.25,125.87,1612.08,70.59,1.18,130.34,690.29,1.34,0.04,139.7,0.18,42.55,1538.87,0.13,1.39,0.13,117.51,10.21,2.6,1.4,6.57,1.13,730.16,34.7,87.97,15.71
4.6331,406,0,False,1,False,0,False,0,False,40,0,59.0,21.0,21.12,57.06,21.82,528.69,33.88,8.52,29.15,7.07,110.73,920.21,28.21,7.29,59.06,398.49,3.9,0.22,210.71,0.27,70.6,1234.75,0.4,1.66,0.38,75.08,4.39,2.11,0.8,0.49,5.27,1822.71,0.36,3.5,22.31
12.0155,999,0,False,1,False,0,False,0,False,45,0,73.0,50.0,47.56,31.19,21.25,867.75,30.72,14.12,47.08,29.67,336.27,625.72,105.39,19.51,208.17,1091.15,7.78,0.42,200.73,0.63,166.23,2213.33,0.62,2.91,0.92,257.81,11.9,3.41,1.38,2.76,7.65,828.72,10.76,38.84,20.36
8.9603,700,0,False,1,True,0,True,0,False,95,0,89.0,98.0,58.69,26.02,15.29,702.33,18.98,3.09,25.1,2.73,167.83,863.97,96.34,2.94,174.0,984.26,2.53,0.07,190.72,0.33,53.14,2556.17,0.31,2.16,0.36,186.58,13.61,3.83,2.29,6.88,3.21,1283.68,46.27,53.88,25.55
13.724,1388,0,False,1,False,0,False,0,False,30,1,88.0,100.0,26.86,12.25,60.89,1060.56,14.55,5.26,162.68,26.78,204.04,542.59,71.77,14.07,95.07,1254.13,10.34,0.96,528.49,1.13,284.47,4264.01,1.15,5.61,1.9,340.72,10.16,4.98,3.09,1.14,22.19,2022.15,0.0,60.7,171.18
